               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.045565,            0.010185,                   0,             0.92554,             0.74211,             0.85074,             0.48242,            0.039698,            0.010578,                   0,           0.0061192,           0.0061192,           0.0061192
                 100,            0.044487,            0.010632,                   0,             0.88346,             0.73509,             0.83772,             0.48244,            0.039602,            0.010773,                   0,           0.0060796,           0.0060796,           0.0060796
                 101,             0.04429,           0.0095708,                   0,             0.90785,             0.70867,              0.8328,             0.45955,            0.041283,            0.010894,                   0,             0.00604,             0.00604,             0.00604
                 102,            0.043066,           0.0096663,                   0,             0.91576,             0.70702,             0.83493,             0.46694,            0.041935,            0.011001,                   0,           0.0060004,           0.0060004,           0.0060004
                 103,            0.042969,           0.0091963,                   0,             0.92315,             0.71657,              0.8337,             0.46495,            0.040541,             0.01078,                   0,           0.0059608,           0.0059608,           0.0059608
                 104,            0.045283,            0.010134,                   0,             0.90265,              0.7386,             0.84477,             0.46304,              0.0416,            0.010823,                   0,           0.0059212,           0.0059212,           0.0059212
                 105,            0.046169,            0.010392,                   0,             0.88699,             0.72981,             0.83728,             0.45087,             0.04128,            0.010663,                   0,           0.0058816,           0.0058816,           0.0058816
                 106,             0.04109,            0.010147,                   0,             0.89435,             0.75614,             0.84793,             0.47215,            0.042319,            0.010449,                   0,            0.005842,            0.005842,            0.005842
                 107,             0.04184,           0.0099549,                   0,             0.91057,             0.75614,             0.85455,             0.48545,            0.041393,             0.01032,                   0,           0.0058024,           0.0058024,           0.0058024
                 108,             0.04238,           0.0099347,                   0,             0.87936,             0.77544,             0.85185,             0.48459,            0.039807,            0.010248,                   0,           0.0057628,           0.0057628,           0.0057628
                 109,             0.04063,           0.0095622,                   0,             0.90587,             0.75977,              0.8527,             0.47951,            0.040439,            0.010214,                   0,           0.0057232,           0.0057232,           0.0057232
                 110,            0.042841,            0.010381,                   0,             0.88397,             0.77521,             0.85976,             0.48659,            0.041642,            0.010344,                   0,           0.0056836,           0.0056836,           0.0056836
                 111,            0.042427,           0.0096908,                   0,             0.88381,             0.77401,             0.86227,             0.47919,            0.041383,             0.01029,                   0,            0.005644,            0.005644,            0.005644
                 112,            0.043126,           0.0094292,                   0,             0.86032,             0.78246,              0.8545,             0.48225,            0.040818,            0.010388,                   0,           0.0056044,           0.0056044,           0.0056044
                 113,            0.040352,           0.0097058,                   0,              0.8517,             0.76576,              0.8356,             0.46386,            0.040906,            0.010594,                   0,           0.0055648,           0.0055648,           0.0055648
                 114,            0.039022,           0.0094611,                   0,             0.88473,             0.74386,             0.83798,             0.46477,            0.042155,            0.010838,                   0,           0.0055252,           0.0055252,           0.0055252
                 115,            0.044959,            0.010558,                   0,              0.8592,             0.77193,             0.83683,              0.4658,            0.042253,            0.010691,                   0,           0.0054856,           0.0054856,           0.0054856
                 116,            0.038105,            0.010175,                   0,             0.87672,              0.7614,             0.84192,             0.46636,            0.044524,            0.010426,                   0,            0.005446,            0.005446,            0.005446
